Gmt time,Open,High,Low,Close,Volume
12.11.2018 23:00:00.000,1.12200,1.12256,1.12196,1.12235,4606.6602
13.11.2018 00:00:00.000,1.12235,1.12287,1.12219,1.12277,8234.6504
13.11.2018 01:00:00.000,1.12277,1.12368,1.12272,1.12358,7203.27
13.11.2018 02:00:00.000,1.12356,1.12377,1.12288,1.12341,6252.8901
13.11.2018 03:00:00.000,1.12341,1.12499,1.12323,1.12451,61172.4883
13.11.2018 04:00:00.000,1.12452,1.12516,1.12412,1.12461,8700.5996
13.11.2018 05:00:00.000,1.12462,1.12488,1.12388,1.12397,6116.6699
13.11.2018 06:00:00.000,1.12397,1.12521,1.12365,1.12516,7229.8398
13.11.2018 07:00:00.000,1.12516,1.12573,1.12339,1.12377,15087.7402
13.11.2018 08:00:00.000,1.12378,1.12504,1.12250,1.12354,17079.4609
13.11.2018 09:00:00.000,1.12355,1.12392,1.12277,1.12346,14692.5098
13.11.2018 10:00:00.000,1.12348,1.12438,1.12218,1.12412,15633.1396
13.11.2018 11:00:00.000,1.12412,1.12543,1.12366,1.12533,16107.5898
13.11.2018 12:00:00.000,1.12534,1.12708,1.12472,1.12596,17703.8906
13.11.2018 13:00:00.000,1.12594,1.12712,1.12577,1.12676,17947.2793
13.11.2018 14:00:00.000,1.12676,1.12792,1.12644,1.12649,18149.9102
13.11.2018 15:00:00.000,1.12647,1.12836,1.12636,1.12802,19160.6602
13.11.2018 16:00:00.000,1.12803,1.12936,1.12713,1.12871,18774.7598
13.11.2018 17:00:00.000,1.12870,1.12879,1.12725,1.12787,14631.3799
13.11.2018 18:00:00.000,1.12790,1.12812,1.12557,1.12572,12994.46
13.11.2018 19:00:00.000,1.12572,1.12698,1.12525,1.12681,9827.5
13.11.2018 20:00:00.000,1.12683,1.12862,1.12672,1.12849,11595.5801
13.11.2018 21:00:00.000,1.12849,1.12920,1.12821,1.12899,5246.6699
13.11.2018 22:00:00.000,1.12889,1.12995,1.12855,1.12988,3873.6499
13.11.2018 23:00:00.000,1.12990,1.13212,1.12985,1.13109,9726.3301
14.11.2018 00:00:00.000,1.13111,1.13191,1.13036,1.13041,10053.7803
14.11.2018 01:00:00.000,1.13041,1.13081,1.13032,1.13072,8296.3301
14.11.2018 02:00:00.000,1.13071,1.13087,1.12972,1.12995,10232.6396
14.11.2018 03:00:00.000,1.12996,1.13059,1.12975,1.13001,8034.7002
14.11.2018 04:00:00.000,1.13005,1.13006,1.12858,1.12872,7302.3701
14.11.2018 05:00:00.000,1.12872,1.12937,1.12869,1.12902,9248.4404
14.11.2018 06:00:00.000,1.12902,1.13013,1.12856,1.12966,9127.1602
14.11.2018 07:00:00.000,1.12966,1.12986,1.12761,1.12931,17375.6797
14.11.2018 08:00:00.000,1.12928,1.12932,1.12780,1.12826,15021.2695
14.11.2018 09:00:00.000,1.12825,1.12878,1.12671,1.12699,12448.6904
14.11.2018 10:00:00.000,1.12698,1.12727,1.12645,1.12697,14459.1299
14.11.2018 11:00:00.000,1.12697,1.12736,1.12632,1.12726,12784.25
14.11.2018 12:00:00.000,1.12726,1.12885,1.12711,1.12833,13325.1602
14.11.2018 13:00:00.000,1.12832,1.13112,1.12827,1.12845,15363.3701
14.11.2018 14:00:00.000,1.12845,1.13475,1.12845,1.13337,18252.9492
14.11.2018 15:00:00.000,1.13337,1.13401,1.13065,1.13080,17758.7891
14.11.2018 16:00:00.000,1.13082,1.13189,1.13055,1.13125,13965.9805
14.11.2018 17:00:00.000,1.13124,1.13186,1.12831,1.12933,15876.54
14.11.2018 18:00:00.000,1.12933,1.13117,1.12759,1.13089,17413.1309
14.11.2018 19:00:00.000,1.13089,1.13408,1.13011,1.13398,19179.8301
14.11.2018 20:00:00.000,1.13398,1.13445,1.13224,1.13224,12494.6797
14.11.2018 21:00:00.000,1.13224,1.13228,1.13058,1.13081,5505.71
14.11.2018 22:00:00.000,1.13069,1.13161,1.13053,1.13133,3021.9299
14.11.2018 23:00:00.000,1.13133,1.13198,1.13105,1.13121,4980.54
15.11.2018 00:00:00.000,1.13121,1.13203,1.13114,1.13185,9275.6299
15.11.2018 01:00:00.000,1.13185,1.13238,1.13130,1.13151,8406.8496
15.11.2018 02:00:00.000,1.13151,1.13317,1.13151,1.13271,7774.98
15.11.2018 03:00:00.000,1.13271,1.13340,1.13231,1.13299,6632.79
15.11.2018 04:00:00.000,1.13299,1.13418,1.13271,1.13377,6596.1802
15.11.2018 05:00:00.000,1.13378,1.13382,1.13286,1.13327,6716.6299
15.11.2018 06:00:00.000,1.13325,1.13469,1.13317,1.13427,8464.5703
15.11.2018 07:00:00.000,1.13429,1.13464,1.13281,1.13357,15532.6904
15.11.2018 08:00:00.000,1.13360,1.13516,1.13072,1.13207,18630.3594
15.11.2018 09:00:00.000,1.13203,1.13262,1.12852,1.12854,20436.3105
15.11.2018 10:00:00.000,1.12853,1.13018,1.12705,1.13000,17177.4902
15.11.2018 11:00:00.000,1.12996,1.13183,1.12974,1.13126,15915.96
15.11.2018 12:00:00.000,1.13126,1.13156,1.13006,1.13076,14857.0498
15.11.2018 13:00:00.000,1.13076,1.13096,1.12874,1.12903,17604.7207
15.11.2018 14:00:00.000,1.12906,1.13149,1.12883,1.13000,17142.5508
15.11.2018 15:00:00.000,1.13000,1.13226,1.12999,1.13179,18217.9004
15.11.2018 16:00:00.000,1.13175,1.13402,1.13070,1.13223,16388.3496
15.11.2018 17:00:00.000,1.13223,1.13262,1.13103,1.13151,15155.2998
15.11.2018 18:00:00.000,1.13150,1.13380,1.13090,1.13175,12733.3896
15.11.2018 19:00:00.000,1.13174,1.13622,1.13169,1.13510,14063.1904
15.11.2018 20:00:00.000,1.13511,1.13513,1.13313,1.13324,11691.4004
15.11.2018 21:00:00.000,1.13320,1.13348,1.13214,1.13249,4446.6899
15.11.2018 22:00:00.000,1.13249,1.13297,1.13228,1.13228,3598.22
15.11.2018 23:00:00.000,1.13232,1.13275,1.13215,1.13243,4360.3799
16.11.2018 00:00:00.000,1.13244,1.13370,1.13238,1.13347,7836.0498
16.11.2018 01:00:00.000,1.13348,1.13430,1.13339,1.13393,7961.4102
16.11.2018 02:00:00.000,1.13393,1.13430,1.13343,1.13354,7179.3701
16.11.2018 03:00:00.000,1.13354,1.13376,1.13324,1.13356,6101.7798
16.11.2018 04:00:00.000,1.13356,1.13371,1.13315,1.13338,4973.9702
16.11.2018 05:00:00.000,1.13339,1.13431,1.13333,1.13419,6131.3301
16.11.2018 06:00:00.000,1.13420,1.13495,1.13373,1.13488,7305.23
16.11.2018 07:00:00.000,1.13488,1.13566,1.13361,1.13425,13157.7402
16.11.2018 08:00:00.000,1.13426,1.13678,1.13426,1.13483,16442.1504
16.11.2018 09:00:00.000,1.13482,1.13543,1.13375,1.13401,15870.9404
16.11.2018 10:00:00.000,1.13400,1.13400,1.13249,1.13292,14435.1904
16.11.2018 11:00:00.000,1.13292,1.13328,1.13216,1.13295,12774.29
16.11.2018 12:00:00.000,1.13296,1.13420,1.13271,1.13371,13053.6104
16.11.2018 13:00:00.000,1.13370,1.13917,1.13247,1.13888,19474.0605
16.11.2018 14:00:00.000,1.13888,1.14115,1.13888,1.14051,17780.0195
16.11.2018 15:00:00.000,1.14051,1.14064,1.13911,1.13947,14090.1299
16.11.2018 16:00:00.000,1.13947,1.14099,1.13924,1.14014,12730.9102
16.11.2018 17:00:00.000,1.14014,1.14197,1.14014,1.14120,14920.5498
16.11.2018 18:00:00.000,1.14119,1.14199,1.14102,1.14108,12043.5303
16.11.2018 19:00:00.000,1.14106,1.14140,1.14031,1.14140,10321.3799
16.11.2018 20:00:00.000,1.14137,1.14201,1.14084,1.14157,6691.8398
16.11.2018 21:00:00.000,1.14160,1.14202,1.14125,1.14185,4673.75
16.11.2018 22:00:00.000,1.14185,1.14185,1.14185,1.14185,0
16.11.2018 23:00:00.000,1.14185,1.14185,1.14185,1.14185,0
17.11.2018 00:00:00.000,1.14185,1.14185,1.14185,1.14185,0
17.11.2018 01:00:00.000,1.14185,1.14185,1.14185,1.14185,0
17.11.2018 02:00:00.000,1.14185,1.14185,1.14185,1.14185,0
17.11.2018 03:00:00.000,1.14185,1.14185,1.14185,1.14185,0
17.11.2018 04:00:00.000,1.14185,1.14185,1.14185,1.14185,0
17.11.2018 05:00:00.000,1.14185,1.14185,1.14185,1.14185,0
17.11.2018 06:00:00.000,1.14185,1.14185,1.14185,1.14185,0
17.11.2018 07:00:00.000,1.14185,1.14185,1.14185,1.14185,0
17.11.2018 08:00:00.000,1.14185,1.14185,1.14185,1.14185,0
17.11.2018 09:00:00.000,1.14185,1.14185,1.14185,1.14185,0
17.11.2018 10:00:00.000,1.14185,1.14185,1.14185,1.14185,0
17.11.2018 11:00:00.000,1.14185,1.14185,1.14185,1.14185,0
17.11.2018 12:00:00.000,1.14185,1.14185,1.14185,1.14185,0
17.11.2018 13:00:00.000,1.14185,1.14185,1.14185,1.14185,0
17.11.2018 14:00:00.000,1.14185,1.14185,1.14185,1.14185,0
17.11.2018 15:00:00.000,1.14185,1.14185,1.14185,1.14185,0
17.11.2018 16:00:00.000,1.14185,1.14185,1.14185,1.14185,0
17.11.2018 17:00:00.000,1.14185,1.14185,1.14185,1.14185,0
17.11.2018 18:00:00.000,1.14185,1.14185,1.14185,1.14185,0
17.11.2018 19:00:00.000,1.14185,1.14185,1.14185,1.14185,0
17.11.2018 20:00:00.000,1.14185,1.14185,1.14185,1.14185,0
17.11.2018 21:00:00.000,1.14185,1.14185,1.14185,1.14185,0
17.11.2018 22:00:00.000,1.14185,1.14185,1.14185,1.14185,0
17.11.2018 23:00:00.000,1.14185,1.14185,1.14185,1.14185,0
18.11.2018 00:00:00.000,1.14185,1.14185,1.14185,1.14185,0
18.11.2018 01:00:00.000,1.14185,1.14185,1.14185,1.14185,0
18.11.2018 02:00:00.000,1.14185,1.14185,1.14185,1.14185,0
18.11.2018 03:00:00.000,1.14185,1.14185,1.14185,1.14185,0
18.11.2018 04:00:00.000,1.14185,1.14185,1.14185,1.14185,0
18.11.2018 05:00:00.000,1.14185,1.14185,1.14185,1.14185,0
18.11.2018 06:00:00.000,1.14185,1.14185,1.14185,1.14185,0
18.11.2018 07:00:00.000,1.14185,1.14185,1.14185,1.14185,0
18.11.2018 08:00:00.000,1.14185,1.14185,1.14185,1.14185,0
18.11.2018 09:00:00.000,1.14185,1.14185,1.14185,1.14185,0
18.11.2018 10:00:00.000,1.14185,1.14185,1.14185,1.14185,0
18.11.2018 11:00:00.000,1.14185,1.14185,1.14185,1.14185,0
18.11.2018 12:00:00.000,1.14185,1.14185,1.14185,1.14185,0
18.11.2018 13:00:00.000,1.14185,1.14185,1.14185,1.14185,0
18.11.2018 14:00:00.000,1.14185,1.14185,1.14185,1.14185,0
18.11.2018 15:00:00.000,1.14185,1.14185,1.14185,1.14185,0
18.11.2018 16:00:00.000,1.14185,1.14185,1.14185,1.14185,0
18.11.2018 17:00:00.000,1.14185,1.14185,1.14185,1.14185,0
18.11.2018 18:00:00.000,1.14185,1.14185,1.14185,1.14185,0
18.11.2018 19:00:00.000,1.14185,1.14185,1.14185,1.14185,0
18.11.2018 20:00:00.000,1.14185,1.14185,1.14185,1.14185,0
18.11.2018 21:00:00.000,1.14185,1.14185,1.14185,1.14185,0
18.11.2018 22:00:00.000,1.14133,1.14204,1.14129,1.14163,2854.9399
18.11.2018 23:00:00.000,1.14165,1.14211,1.14061,1.14136,7943.5898
19.11.2018 00:00:00.000,1.14135,1.14135,1.14060,1.14102,6014.8398
19.11.2018 01:00:00.000,1.14101,1.14153,1.14073,1.14114,5602.8501
19.11.2018 02:00:00.000,1.14114,1.14134,1.14079,1.14080,4711.3999
19.11.2018 03:00:00.000,1.14081,1.14121,1.14037,1.14057,4942.2998
19.11.2018 04:00:00.000,1.14056,1.14068,1.13972,1.13977,4616.5698
19.11.2018 05:00:00.000,1.13977,1.14004,1.13959,1.13971,5260.7998
19.11.2018 06:00:00.000,1.13969,1.14054,1.13938,1.14028,7421.8501
19.11.2018 07:00:00.000,1.14028,1.14155,1.14007,1.14093,9989.9805
19.11.2018 08:00:00.000,1.14093,1.14291,1.14034,1.14179,13536.3799
19.11.2018 09:00:00.000,1.14179,1.14292,1.14125,1.14275,10744.5703
19.11.2018 10:00:00.000,1.14274,1.14284,1.14164,1.14187,9086.9004
19.11.2018 11:00:00.000,1.14187,1.14344,1.14173,1.14247,10825.9805
19.11.2018 12:00:00.000,1.14245,1.14289,1.14149,1.14218,11006.6201
19.11.2018 13:00:00.000,1.14218,1.14378,1.14194,1.14283,12094.6299
19.11.2018 14:00:00.000,1.14283,1.14356,1.14236,1.14277,12378.9004
19.11.2018 15:00:00.000,1.14279,1.14644,1.14251,1.14526,16477.0898
19.11.2018 16:00:00.000,1.14528,1.14566,1.14455,1.14481,12930.1396
19.11.2018 17:00:00.000,1.14481,1.14581,1.14413,1.14576,12058.6904
19.11.2018 18:00:00.000,1.14576,1.14580,1.14508,1.14508,8327.4697
19.11.2018 19:00:00.000,1.14508,1.14579,1.14502,1.14541,8089.9902
19.11.2018 20:00:00.000,1.14539,1.14561,1.14494,1.14512,7274.8799
19.11.2018 21:00:00.000,1.14511,1.14541,1.14501,1.14526,3068.3101
19.11.2018 22:00:00.000,1.14517,1.14551,1.14475,1.14521,3467.8501
19.11.2018 23:00:00.000,1.14522,1.14574,1.14520,1.14540,4775.4399
20.11.2018 00:00:00.000,1.14540,1.14580,1.14477,1.14495,5194.6699
20.11.2018 01:00:00.000,1.14493,1.14506,1.14429,1.14468,6682.8799
20.11.2018 02:00:00.000,1.14467,1.14515,1.14448,1.14504,4407.1499
20.11.2018 03:00:00.000,1.14504,1.14563,1.14470,1.14542,6191.3701
20.11.2018 04:00:00.000,1.14543,1.14552,1.14447,1.14460,6205.5
20.11.2018 05:00:00.000,1.14460,1.14513,1.14452,1.14484,5591.6201
20.11.2018 06:00:00.000,1.14484,1.14562,1.14457,1.14515,6331.2998
20.11.2018 07:00:00.000,1.14516,1.14647,1.14484,1.14574,11965.1396
20.11.2018 08:00:00.000,1.14576,1.14723,1.14288,1.14313,16427.7695
20.11.2018 09:00:00.000,1.14312,1.14367,1.14220,1.14275,15242.7803
20.11.2018 10:00:00.000,1.14280,1.14395,1.14271,1.14309,13839.1699
20.11.2018 11:00:00.000,1.14310,1.14373,1.14245,1.14317,13431.3496
20.11.2018 12:00:00.000,1.14316,1.14352,1.14145,1.14180,14541.3896
20.11.2018 13:00:00.000,1.14181,1.14218,1.14043,1.14070,15417.5195
20.11.2018 14:00:00.000,1.14070,1.14102,1.13927,1.13981,17498.5195
20.11.2018 15:00:00.000,1.13984,1.14115,1.13839,1.14096,15788.8398
20.11.2018 16:00:00.000,1.14099,1.14132,1.13886,1.13903,12663.2402
20.11.2018 17:00:00.000,1.13903,1.13932,1.13731,1.13759,10405.9297
20.11.2018 18:00:00.000,1.13761,1.13762,1.13587,1.13652,11433.1299
20.11.2018 19:00:00.000,1.13650,1.13692,1.13587,1.13670,10356.1396
20.11.2018 20:00:00.000,1.13667,1.13717,1.13624,1.13691,8330.3301
20.11.2018 21:00:00.000,1.13691,1.13720,1.13662,1.13696,3749.9099
20.11.2018 22:00:00.000,1.13696,1.13708,1.13634,1.13667,3416.72
20.11.2018 23:00:00.000,1.13667,1.13727,1.13667,1.13721,3991.6201
21.11.2018 00:00:00.000,1.13720,1.13732,1.13661,1.13665,4750.1899
21.11.2018 01:00:00.000,1.13665,1.13710,1.13656,1.13694,6273.8198
21.11.2018 02:00:00.000,1.13694,1.13745,1.13677,1.13734,5263.3198
21.11.2018 03:00:00.000,1.13734,1.13750,1.13708,1.13716,5115.8198
21.11.2018 04:00:00.000,1.13716,1.13776,1.13703,1.13776,3664.05
21.11.2018 05:00:00.000,1.13775,1.13817,1.13755,1.13803,4155.77
21.11.2018 06:00:00.000,1.13802,1.14007,1.13774,1.13924,6358.1001
21.11.2018 07:00:00.000,1.13928,1.14016,1.13859,1.13875,12089.9199
21.11.2018 08:00:00.000,1.13874,1.14099,1.13874,1.14019,14539.2305
21.11.2018 09:00:00.000,1.14018,1.14054,1.13785,1.13842,13042.54
21.11.2018 10:00:00.000,1.13842,1.14066,1.13672,1.13746,15271.8896
21.11.2018 11:00:00.000,1.13746,1.14179,1.13742,1.14019,15871.1797
21.11.2018 12:00:00.000,1.14019,1.14151,1.13914,1.14101,13793.9297
21.11.2018 13:00:00.000,1.14103,1.14245,1.14052,1.14120,15161.6797
21.11.2018 14:00:00.000,1.14121,1.14121,1.13875,1.13934,14208.6201
21.11.2018 15:00:00.000,1.13934,1.14146,1.13910,1.13936,14313.8701
21.11.2018 16:00:00.000,1.13938,1.14059,1.13910,1.13924,13014.1904
21.11.2018 17:00:00.000,1.13925,1.14023,1.13801,1.13960,10890.7305
21.11.2018 18:00:00.000,1.13960,1.13969,1.13830,1.13897,10482.9502
21.11.2018 19:00:00.000,1.13897,1.13936,1.13846,1.13878,10240.6299
21.11.2018 20:00:00.000,1.13880,1.13907,1.13811,1.13823,8747.9297
21.11.2018 21:00:00.000,1.13832,1.13859,1.13816,1.13838,4293.8198
21.11.2018 22:00:00.000,1.13837,1.13869,1.13794,1.13842,6263.2002
21.11.2018 23:00:00.000,1.13845,1.13899,1.13843,1.13884,6476.6802
22.11.2018 00:00:00.000,1.13885,1.13922,1.13855,1.13872,6033.9302
22.11.2018 01:00:00.000,1.13872,1.13910,1.13853,1.13905,7427.6401
22.11.2018 02:00:00.000,1.13904,1.14010,1.13896,1.13966,7201.98
22.11.2018 03:00:00.000,1.13967,1.13995,1.13943,1.13943,5559.8301
22.11.2018 04:00:00.000,1.13943,1.13975,1.13918,1.13922,4645.52
22.11.2018 05:00:00.000,1.13922,1.13993,1.13922,1.13970,3775.21
22.11.2018 06:00:00.000,1.13970,1.14121,1.13953,1.14049,6585.7402
22.11.2018 07:00:00.000,1.14047,1.14093,1.13957,1.14002,8531.4199
22.11.2018 08:00:00.000,1.14003,1.14077,1.13940,1.14032,8022.1299
22.11.2018 09:00:00.000,1.14032,1.14084,1.14011,1.14034,7097.46
22.11.2018 10:00:00.000,1.14033,1.14340,1.14009,1.14149,15129.9502
22.11.2018 11:00:00.000,1.14150,1.14203,1.13983,1.14195,11115.5498
22.11.2018 12:00:00.000,1.14196,1.14196,1.14045,1.14061,10661.75
22.11.2018 13:00:00.000,1.14060,1.14068,1.14015,1.14032,10036.9502
22.11.2018 14:00:00.000,1.14034,1.14137,1.14011,1.14039,9676.7305
22.11.2018 15:00:00.000,1.14040,1.14113,1.13910,1.14061,9282.6797
22.11.2018 16:00:00.000,1.14062,1.14083,1.13989,1.14079,8465.79
22.11.2018 17:00:00.000,1.14079,1.14099,1.13995,1.14077,5229.3999
22.11.2018 18:00:00.000,1.14079,1.14085,1.14039,1.14081,4189.9702
22.11.2018 19:00:00.000,1.14080,1.14088,1.14011,1.14056,5306.9902
22.11.2018 20:00:00.000,1.14056,1.14065,1.14031,1.14053,4365.54
22.11.2018 21:00:00.000,1.14054,1.14074,1.14002,1.14002,5075.75
22.11.2018 22:00:00.000,1.14008,1.14071,1.14002,1.14032,2689.9299
22.11.2018 23:00:00.000,1.14038,1.14049,1.14006,1.14026,4431.0498
23.11.2018 00:00:00.000,1.14027,1.14058,1.14010,1.14047,3540.1001
23.11.2018 01:00:00.000,1.14047,1.14076,1.14035,1.14068,5684.2202
23.11.2018 02:00:00.000,1.14069,1.14123,1.14035,1.14090,4587.0801
23.11.2018 03:00:00.000,1.14089,1.14159,1.14074,1.14138,4859.29
23.11.2018 04:00:00.000,1.14137,1.14162,1.14132,1.14135,5252.4102
23.11.2018 05:00:00.000,1.14135,1.14167,1.14126,1.14145,5294.1602
23.11.2018 06:00:00.000,1.14147,1.14209,1.14102,1.14130,5819.1099
23.11.2018 07:00:00.000,1.14131,1.14171,1.14067,1.14129,10029.3799
23.11.2018 08:00:00.000,1.14134,1.14185,1.13651,1.13698,146464.6563
23.11.2018 09:00:00.000,1.13700,1.13845,1.13663,1.13743,14072.2803
23.11.2018 10:00:00.000,1.13742,1.13800,1.13463,1.13495,15313.8301
23.11.2018 11:00:00.000,1.13495,1.13527,1.13375,1.13477,14569.6201
23.11.2018 12:00:00.000,1.13477,1.13599,1.13453,1.13481,14763.3799
23.11.2018 13:00:00.000,1.13486,1.13576,1.13389,1.13507,14857.5303
23.11.2018 14:00:00.000,1.13508,1.13571,1.13441,1.13468,15298.0703
23.11.2018 15:00:00.000,1.13470,1.13589,1.13425,1.13429,12915.7002
23.11.2018 16:00:00.000,1.13432,1.13452,1.13315,1.13324,13570.2803
23.11.2018 17:00:00.000,1.13325,1.13394,1.13311,1.13348,10123.5303
23.11.2018 18:00:00.000,1.13347,1.13347,1.13300,1.13300,4585.4199
23.11.2018 19:00:00.000,1.13301,1.13311,1.13275,1.13290,3628.6299
23.11.2018 20:00:00.000,1.13291,1.13353,1.13284,1.13310,5350.6699
23.11.2018 21:00:00.000,1.13310,1.13374,1.13280,1.13355,5754.2402
23.11.2018 22:00:00.000,1.13355,1.13355,1.13355,1.13355,0
23.11.2018 23:00:00.000,1.13355,1.13355,1.13355,1.13355,0
24.11.2018 00:00:00.000,1.13355,1.13355,1.13355,1.13355,0
24.11.2018 01:00:00.000,1.13355,1.13355,1.13355,1.13355,0
24.11.2018 02:00:00.000,1.13355,1.13355,1.13355,1.13355,0
24.11.2018 03:00:00.000,1.13355,1.13355,1.13355,1.13355,0
24.11.2018 04:00:00.000,1.13355,1.13355,1.13355,1.13355,0
24.11.2018 05:00:00.000,1.13355,1.13355,1.13355,1.13355,0
24.11.2018 06:00:00.000,1.13355,1.13355,1.13355,1.13355,0
24.11.2018 07:00:00.000,1.13355,1.13355,1.13355,1.13355,0
24.11.2018 08:00:00.000,1.13355,1.13355,1.13355,1.13355,0
24.11.2018 09:00:00.000,1.13355,1.13355,1.13355,1.13355,0
24.11.2018 10:00:00.000,1.13355,1.13355,1.13355,1.13355,0
24.11.2018 11:00:00.000,1.13355,1.13355,1.13355,1.13355,0
24.11.2018 12:00:00.000,1.13355,1.13355,1.13355,1.13355,0
24.11.2018 13:00:00.000,1.13355,1.13355,1.13355,1.13355,0
24.11.2018 14:00:00.000,1.13355,1.13355,1.13355,1.13355,0
24.11.2018 15:00:00.000,1.13355,1.13355,1.13355,1.13355,0
24.11.2018 16:00:00.000,1.13355,1.13355,1.13355,1.13355,0
24.11.2018 17:00:00.000,1.13355,1.13355,1.13355,1.13355,0
24.11.2018 18:00:00.000,1.13355,1.13355,1.13355,1.13355,0
24.11.2018 19:00:00.000,1.13355,1.13355,1.13355,1.13355,0
24.11.2018 20:00:00.000,1.13355,1.13355,1.13355,1.13355,0
24.11.2018 21:00:00.000,1.13355,1.13355,1.13355,1.13355,0
24.11.2018 22:00:00.000,1.13355,1.13355,1.13355,1.13355,0
24.11.2018 23:00:00.000,1.13355,1.13355,1.13355,1.13355,0
25.11.2018 00:00:00.000,1.13355,1.13355,1.13355,1.13355,0
25.11.2018 01:00:00.000,1.13355,1.13355,1.13355,1.13355,0
25.11.2018 02:00:00.000,1.13355,1.13355,1.13355,1.13355,0
25.11.2018 03:00:00.000,1.13355,1.13355,1.13355,1.13355,0
25.11.2018 04:00:00.000,1.13355,1.13355,1.13355,1.13355,0
25.11.2018 05:00:00.000,1.13355,1.13355,1.13355,1.13355,0
25.11.2018 06:00:00.000,1.13355,1.13355,1.13355,1.13355,0
25.11.2018 07:00:00.000,1.13355,1.13355,1.13355,1.13355,0
25.11.2018 08:00:00.000,1.13355,1.13355,1.13355,1.13355,0
25.11.2018 09:00:00.000,1.13355,1.13355,1.13355,1.13355,0
25.11.2018 10:00:00.000,1.13355,1.13355,1.13355,1.13355,0
25.11.2018 11:00:00.000,1.13355,1.13355,1.13355,1.13355,0
25.11.2018 12:00:00.000,1.13355,1.13355,1.13355,1.13355,0
25.11.2018 13:00:00.000,1.13355,1.13355,1.13355,1.13355,0
25.11.2018 14:00:00.000,1.13355,1.13355,1.13355,1.13355,0
25.11.2018 15:00:00.000,1.13355,1.13355,1.13355,1.13355,0
25.11.2018 16:00:00.000,1.13355,1.13355,1.13355,1.13355,0
25.11.2018 17:00:00.000,1.13355,1.13355,1.13355,1.13355,0
25.11.2018 18:00:00.000,1.13355,1.13355,1.13355,1.13355,0
25.11.2018 19:00:00.000,1.13355,1.13355,1.13355,1.13355,0
25.11.2018 20:00:00.000,1.13355,1.13355,1.13355,1.13355,0
25.11.2018 21:00:00.000,1.13355,1.13355,1.13355,1.13355,0
25.11.2018 22:00:00.000,1.13401,1.13407,1.13328,1.13351,2644.46
25.11.2018 23:00:00.000,1.13358,1.13375,1.13305,1.13374,7072.0801
26.11.2018 00:00:00.000,1.13374,1.13401,1.13330,1.13341,5400.0801
26.11.2018 01:00:00.000,1.13342,1.13373,1.13264,1.13304,8972.6201
26.11.2018 02:00:00.000,1.13308,1.13333,1.13279,1.13286,8017.0298
26.11.2018 03:00:00.000,1.13286,1.13401,1.13286,1.13373,7073.4102
26.11.2018 04:00:00.000,1.13373,1.13459,1.13368,1.13456,6389.0698
26.11.2018 05:00:00.000,1.13454,1.13494,1.13425,1.13477,6746.5298
26.11.2018 06:00:00.000,1.13478,1.13541,1.13436,1.13525,7935.54
26.11.2018 07:00:00.000,1.13524,1.13699,1.13506,1.13623,14731.6299
26.11.2018 08:00:00.000,1.13626,1.13772,1.13573,1.13706,14523.3799
26.11.2018 09:00:00.000,1.13711,1.13837,1.13669,1.13741,13812.2402
26.11.2018 10:00:00.000,1.13742,1.13764,1.13601,1.13668,12976.21
26.11.2018 11:00:00.000,1.13667,1.13709,1.13627,1.13692,10995.2197
26.11.2018 12:00:00.000,1.13691,1.13708,1.13545,1.13565,12095.0996
26.11.2018 13:00:00.000,1.13565,1.13755,1.13545,1.13654,12941.46
26.11.2018 14:00:00.000,1.13651,1.13667,1.13495,1.13532,14745.5098
26.11.2018 15:00:00.000,1.13532,1.13572,1.13380,1.13398,12567.9297
26.11.2018 16:00:00.000,1.13398,1.13481,1.13349,1.13350,11802.0801
26.11.2018 17:00:00.000,1.13351,1.13446,1.13344,1.13389,8739.4404
26.11.2018 18:00:00.000,1.13389,1.13425,1.13258,1.13302,9564.6504
26.11.2018 19:00:00.000,1.13302,1.13345,1.13283,1.13285,7444.5601
26.11.2018 20:00:00.000,1.13288,1.13351,1.13288,1.13340,8225.9004
26.11.2018 21:00:00.000,1.13338,1.13354,1.13250,1.13275,4428.9102
26.11.2018 22:00:00.000,1.13273,1.13319,1.13256,1.13302,3593
26.11.2018 23:00:00.000,1.13302,1.13341,1.13296,1.13331,4320.4502
27.11.2018 00:00:00.000,1.13331,1.13354,1.13305,1.13330,6616.9399
27.11.2018 01:00:00.000,1.13329,1.13339,1.13283,1.13292,7873.5898
27.11.2018 02:00:00.000,1.13291,1.13357,1.13281,1.13329,6478.0698
27.11.2018 03:00:00.000,1.13327,1.13394,1.13319,1.13336,6709.1499
27.11.2018 04:00:00.000,1.13336,1.13384,1.13333,1.13372,6432.4102
27.11.2018 05:00:00.000,1.13371,1.13429,1.13361,1.13426,7639.2002
